,tweet.id,created_at,text,location,retweet,favorite
12058,1448723564144824326,2021-10-14 18:53:08,1/ What's the brain signature of #depression across adult life ? Coordinate-Based Network Mapping of Brain Structure in Major Depressive Disorder in Younger and Older Adults: A Systematic Review and Meta-Analysis @APAPubJournals. Led by @peterzhukovsky @camhresearch @camhnews 🧵,Toronto,4,12
12059,1448724086838923271,2021-10-14 18:55:12,The worst part about having a mental health/mental illness blog is that sometimes you don’t want to post anything… because your mental health is bad at the moment. 🤦🏻‍♀️ #MentalHealthAwareness #mindfulness #MentalHealthMatters #adhd #depression #anxiety #Neurodiversity #mental,,0,1
12060,1448725202683285510,2021-10-14 18:59:38,just had a salad for lunch. take that #depression,"Brooklyn, NY",0,5
12061,1448729824751673359,2021-10-14 19:18:00,"An important area expanding in knowledge is how #depression as a physiologic state and process interacts with our immune system, and interventions such as exercise and diet (e.g., eating patterns, insulin)

#Semantics
#HumanReasoning

#SharedFacts #Inflammation #BrainFunction","Baltimore, 地球, Cape Breton           P(A|B)=P(B|A)P(A)/P(B)",1,0
12062,1448732841504763907,2021-10-14 19:30:00,Nobody feels shame for getting the help they need for cancer or lung disease...please do not feel shame for seeking help around a possible mental illness such as #depression and/or other mental illnesses. #EndTheStigma #OKtoNOTbeOK #SickNotWeak,"Minneapolis, MN",1,0
12063,1448733350013849604,2021-10-14 19:32:01,"No one expected me to ask for a second opinion.And leave the first psychiatrist.
Fucking off.
It was not uncultured. 
It was my right as a patient.
And ?
A seventh psychiatrist prescribed me therapy that helped me recover.
Great woman..

That's how it was.

 #depression #recovery",he/him,0,2
12064,1448736479816081414,2021-10-14 19:44:27,"Greenberg: Mental disorders on the rise
9 % children 2-17 years (~ 6.1 million) have received #ADHD diagnosis
7 % children 3-17 years (~ 4.5 million) have a diagnosed behavior problem and/or #anxiety
3 % children 3-17 years (~ 1.9 million) have diagnosed #depression 
#ILADS2021",,3,3
12065,1448741418399371268,2021-10-14 20:04:05,"Greenberg: Children born with #Lyme 
Suicidal thoughts: 7%
#Anxiety: 21%
Anger/rage 23%
Aggression: 13%
Irritability: 54%-80%
Emotional disorders: 13%
#Depression: 13%
#Hyperactivity 36%
#Photophobia: 40-43%
#Ocular problems: 30%
#Hyperacusis: 36-40%
#Autism: 9%
#ILADS #ILADS2021",,4,3
12066,1448741875419017221,2021-10-14 20:05:54,Suicide is the best solution of  #Depression 😑😔💔,Apki pahuch se bahar,0,1
12067,1448741998089969670,2021-10-14 20:06:23,"Greenberg: Potential #Psychiatric Symptoms of #Lyme/TBI
#Psychosis
#ADHD
#Anxiety/#Panic attacks
#Depression
#Bipolar disorder
#ASD
#OCD
Violent behavior / Irritability
#Sleep disorders
#Cognitive Problems
#ILADS #ILADS2021",,7,7
12068,1448742631887056902,2021-10-14 20:08:54,"#MentalHealthAwareness
Is ""Pull Yourself Together"" an appropriate response to someone dealing with #depression?","Cincinnati, OH",0,1
12069,1448743576918126608,2021-10-14 20:12:39,I  hate everyone here. so I'll just end it . #depression @Imheret45140132,,0,0
12070,1448745564024225794,2021-10-14 20:20:33,"Greenberg: #Bartonella causes neuropsychiatric symptoms such as:
#Encephalopathy
 #panic attacks
 confusion
 rage
 #depression
 #headaches
 #cognitive dysfunction
 personality disorders
 #bipolar disorder

#ILADS #ILADS2021",,7,8
12071,1448747291326697474,2021-10-14 20:27:25,When fighting against #depression there’s a great tension in your head that holds you back. Fight 👊,USA,0,1
12072,1448747878625669131,2021-10-14 20:29:45,"When you're having a depressing day, then Blue &amp; Grey hits on your BE CD in the car... OOOF 😭😭

""I just wanna be happier""

#BTS #BE #BlueGrey #depression","Vancouver, British Columbia",0,0
12073,1448747907411320837,2021-10-14 20:29:52,"Hate this kinda mood, I’m not happy , but not sad just meh 😒 .   Can’t shift if it sucks #mentalheath #itsoknottobeok #depression #anxiety #dontsuffer #talk",Blackburn Lancashire ,0,0
12074,1448747942534393863,2021-10-14 20:30:00,"Believing that one's #depression will simply pass is NOT a good method of care. Without treatment, one's depression may continue to get worse. Reach out for the support you need. It's #OKtoNOTbeOK! #SickNotWeak #StartTheConvo","Minneapolis, MN",6,6
12075,1448749373991575560,2021-10-14 20:35:41,"Sending lots of #love to all the #GPs, mine have been absolutely fabulous esp over the pandemic and so very supportive with my #depression  and being involved with the mdts with cmht to get me better and remain well. We are so lucky to have our #NHS. #MentalHealthMatters #Doctor",Shrewsbury,0,1
12076,1448751299370045450,2021-10-14 20:43:20,Just a reminder........YOU MATTER!  #DEPRESSION #YOUMATTER #love #lifecoaching #counseling,,0,0
12077,1448752221458415619,2021-10-14 20:47:00,"#Bullying is a risk factor for #behavioralhealth problems such as mild, moderate, and severe #depression, and can cause #suicide #SharedFacts #HumanReasoning","Baltimore, 地球, Cape Breton           P(A|B)=P(B|A)P(A)/P(B)",5,6
12078,1448758809195790342,2021-10-14 21:13:11,I’ve been going through some mental dips lately. I know it’ll get better. But are there anything’s that help you guys out? #Mentalhealth #MentalHealthMatters #depression,,1,5
12079,1448760320181346314,2021-10-14 21:19:11,"My therapist said ""financial stress"" can be a ""trigger"" for my #depression and my #anxiety and I should have my meds available. Sorry. Can't afford it. So theres that. #mentalhealth #ADD #anxiety #BPD #lonely #buffalo #buffalony","Buffalo, NY",1,1
12080,1448760524049563662,2021-10-14 21:20:00,"[💥𝗧𝗢𝗣 𝗦𝗧𝗢𝗥𝗬]
Many individuals with #depression have found medications to be ineffective. Why?

#LightTherapy #SeasonalDepression #WinterBlues","New York, NY",0,0
12081,1448761229619744768,2021-10-14 21:22:48,"Apart from a headache, mood plummeted again this evening and walking home, just felt like bursting into tears and still fighting back them now. Dunno why I'm feeling like this but I don't like feeling this way 😥 #gamer #mentalhealth #menshealth #depression #feelingemotional","Scotland, United Kingdom",1,1
12082,1448761562727165956,2021-10-14 21:24:07,"Just broke 10K words on the IR tabletop RPG book, which I estimate will be ~75K-80K. Take THAT #depression #MentalHealthMatters #infosec","Philadelphia, PA",2,7
12083,1448762503056564232,2021-10-14 21:27:52,Does anybody know math?#math #School2021 #depression,,0,0
12084,1448763553956118529,2021-10-14 21:32:02,Sometimes I feel like life doesn’t want me to be here #depression #anxiety #lifeshard,,0,1
12085,1448764184557080577,2021-10-14 21:34:32,"this could be how you start a conversation with a loved one about depression: Recently, I've noticed some changes in you and wanted to see if you were doing alright #mentalhealth #depression",,0,1
12086,1448764927888461826,2021-10-14 21:37:30,Stop whatever you are doing and go read Things we lost in the fire by Mariana Enriquez. The story “ Verde Rojo Anaranjado” really captures depression. #horror #LatinAmerica #literature #phdlife #depression #thingswelostinthefire,,0,4
12087,1448766127698481155,2021-10-14 21:42:16,"As I speak to my ex partner &amp; say goodnight to my (step-) son - I long to be back to what I call home. 

I miss them both more and more with every passing minute. The two most beautiful humans I've ever known. 

#mentalhealth #relationships #depression #adhd #ADHDAwarenessMonth",,1,0
12088,1448766536110559236,2021-10-14 21:43:53,"Bipolar Daily Goals 
💜Take meds ♾
🧡Bring laundry up
💚Eat- see below
💗Make chiropractor appointment 
🔲Shower
🔲Finish dishes 
🔲5d diamond paint

#bipolar #anxiety #mentalhealth #depression #mentalillness","Iowa, USA",2,10
12089,1448768703122878468,2021-10-14 21:52:30,"Imagine having #ADHD &amp; letting emails pile up in your inbox.

Now, imagine along with that, having #burnout or #depression &amp; having to get out of your house, walk about 150' to your mail inbox.

I haven't gone for over a week.
This isn't laziness, it's a disability.",The Void,2,17
12090,1448776844451491846,2021-10-14 22:24:51,"Sorry i haven’t responded to your text you sent 95 days ago. I was ✨depressed✨

#mentalhealth #vettech #depression #vettwitter",Texas,0,3
12091,1448791421436063765,2021-10-14 23:22:46,"Well after over 4 years together I was dumped over the phone yesterday and he moved half out. I feel like the universe hates me with the timing, my breakdown, birthday, and this. I'm so tired. #mentalillness #mentalhealth #bipolar #bpd #anxiety #depression #ptsd #brokenheart","Vernon, British Columbia",2,3
12092,1448792278844203011,2021-10-14 23:26:11,Why do I feel like I’m normal when I’m high? It’s like a temporarily I’m an actual human lmao and not one who is consumed of mental illness #depressed #anxiety #Depression #MentalHealthMatters #mentalhealth #JadaShay,"Kansas City, MO",0,0
12093,1448794132432965632,2021-10-14 23:33:33,"Seems like Lorenzo is embarrassed of me.
#depression #bartsimpsonedit #feces",,0,1
12094,1448794297076158466,2021-10-14 23:34:12,"Slowly titrating off Zoloft. Realized it's badically turned me into an emotionless husk that can't enjoy or get enthused about anything.
#zoloft #mentalhealth #depression #medicine #deadinside",Wherever,0,0
12095,1448794322984267803,2021-10-14 23:34:18,"No one is every too busy....

You are just not important enough...

#alone #depression #Anxiety","Aether, Sargatanas",2,4
12096,1448798412648951808,2021-10-14 23:50:33,"You are worthy.  You deserve to be happy.  You deserve to feel Loved.  You deserve a Life you Love. Begin by Loving Yourself.

#recoverycoaching #MentalHealthMatters #MentalHealthAwareness #bipolar #depression #love #selflove #selfcompassion #youmatter #anxiety #ptsd #beboldbeyou","Saskatoon, Saskatchewan",5,7
12097,1448800278233366530,2021-10-14 23:57:58,"""Take your time healing, as long as you want. Nobody else knows what you've been through. How could they know how long it will take to heal you?""
-Abertoli
#Trauma #HealingTrauma #Healing #Grief #Growth #ShadowWork #Spirituality #MentalHealthAwareness  #Depression #Anxiety",,0,0
12098,1448800527186337792,2021-10-14 23:58:57,"I don't know who needs to hear this, but...
""Change, like healing, takes time.""
-Veronica Roth
#Trauma #HealingTrauma #Healing #Grief #Growth #ShadowWork #Spirituality #MentalHealthAwareness #MentalHealthMatters #Depression #Anxiety",,0,0
12099,1448801765042892801,2021-10-15 00:03:52,"#HealingTip:

Before bed, you can try to write down three good things from the day.
#Trauma #HealingTrauma #Healing #Grief #Growth #ShadowWork #Spirituality #MentalHealthAwareness #MentalHealthMatters #Depression #Anxiety",,1,1
12100,1448801947121770499,2021-10-15 00:04:36,"""Healing begins where the wound was made.""
-Alice Walker

#Trauma #HealingTrauma #Healing #Grief #Growth #ShadowWork #Spirituality #MentalHealthAwareness #MentalHealthMatters #Depression #Anxiety",,1,2
12101,1448802113908269058,2021-10-15 00:05:16,"""We don't heal in isolation, but in community.""
-S. Kelley Harrell

#Trauma #HealingTrauma #Healing #Grief #Growth #ShadowWork #Spirituality #MentalHealthAwareness #MentalHealthMatters #Depression #Anxiety",,1,2
12102,1448803311650545665,2021-10-15 00:10:01,"Today I close the door to the past, open the door to the future, take a deep breath, step on through and start a new chapter in my life.

#Trauma #HealingTrauma #Healing #Grief #Growth #ShadowWork #Spirituality #MentalHealthAwareness #MentalHealthMatters #Depression #Anxiety",,1,1
12103,1448803997817597953,2021-10-15 00:12:45,I  feel so lonely. I'm going to hurt someone . #depression @Imheret45140132,,1,0
12104,1448804296594792448,2021-10-15 00:13:56,"Remind yourself: I am worthy. I deserve it. I have an infinite capacity to love and be loved. Say it, repeat it, believe it.

#Trauma #HealingTrauma #Healing #Grief #Growth #ShadowWork #Spirituality #MentalHealthAwareness #MentalHealthMatters #Depression #Anxiety",,1,3
12105,1448804627097407489,2021-10-15 00:15:15,"When the depression's at its worst, I lose my sense of taste (and other fun things), and I'm wondering if anyone seeing this has experienced that *and* the loss of taste due to Covid, and noted a difference between the two?
#depression 
#depressed",,1,1
12106,1448805273234149376,2021-10-15 00:17:49,"Stress naps hit different 

#anxiety #Mentalhealth #MentalHealthMatters #MentalHealthAwareness #Depression #stressmanagement #Stressed #stress",,1,1
12107,1448806049117474824,2021-10-15 00:20:54,going to start practicing traditional chinese medicine fuck it  hand me that 40 year old orange peel lemme give it a nice suckle 🙏🏼😔 #depression #suicide #chinese #eternalsuffering #doesgodloveme #china,,0,3
12108,1448806911651074056,2021-10-15 00:24:19,"""You're stronger than you believe. Don't let your fear own you. Own yourself.""
-Michelle Hodkin
#Trauma #HealingTrauma #Healing #Grief #Growth #ShadowWork #Spirituality #MentalHealthAwareness #MentalHealthMatters #Depression #Anxiety",,1,1
12109,1448807195374755841,2021-10-15 00:25:27,"""You'll never change your life until you change something you do daily. The secret of your success is found in your daily routine.""
-John C. Maxwell
#Trauma #HealingTrauma #Healing #Grief #Growth #ShadowWork #Spirituality #MentalHealthAwareness #MentalHealthMatters #Depression",,3,3
12110,1448809478015442944,2021-10-15 00:34:31,this could be how you start a conversation with a loved one about depression: I have been feeling concerned for you lately #mentalhealth #depression,,1,0
12111,1448810058087866368,2021-10-15 00:36:50,Those fingers are looking smelling and could already taste-test it. #Depression,"Dallas, TX",0,0
12112,1448818156282294276,2021-10-15 01:09:00,"#Buprenorphine is way underused. And has potential benefits for treating #Depression #Suicidality and related issues: #OpioidScience

#SharedFacts for #GoodPolicy","Baltimore, 地球, Cape Breton           P(A|B)=P(B|A)P(A)/P(B)",0,0
12113,1448818405952397313,2021-10-15 01:10:00,"Depression, #anxiety, &amp; panic attacks are not signs of weakness, they are signs of trying to remain strong for far too long. 

Don't be ashamed of your story. It will Inspire others. 

Share your story in the comments. 

#shareyourstory #depression #mentalhealthmonth #DivineYou",United States,0,2
12114,1448821291750940680,2021-10-15 01:21:28,Hey! if you are feeling down… DM me for a chat!  I might not answer right away but I’ll do my best to get back to you ASAP and just chat!  #depression #help #imhere,,0,1
12115,1448825923176906754,2021-10-15 01:39:52,"Anyone else consider every life decision they've ever made when you try and go to bed, but forgot you washed your sheets and the beds not made?

#why #ihatelife #depression? #justsleeponthefloor #neveragain",,0,0
12116,1448827661493710849,2021-10-15 01:46:47,Living to work seems inevitable #antiwork #depression,,0,0
12117,1448829095719014402,2021-10-15 01:52:29,"Am I spiraling down? I don't like feeling this way. I have been sleeping so much and not want to do anything else. Last time this happened, it was bad. #anxiety #depression","Seattle, WA",0,2
12118,1448829167211012097,2021-10-15 01:52:46,"I got issues I don't want my friends to know about.

#anxiety #depression #Desperation #Lonely #Hopeless",,0,1
12119,1448829981673492484,2021-10-15 01:56:00,"Burnout happens slowly and affect your body and brain.

Some signs of burnout you should be aware:

- Change in your sleep patterns
- Headaches and muscle tensions
- Sense of frustration
- Apathy or over-complaining

#stress #depression #burnout #Awareness",here with you,0,0
12120,1448840578620403715,2021-10-15 02:38:06,Depression ain’t real btw #depression,,0,0
12121,1448843099921207300,2021-10-15 02:48:07,Nah cus… breakups in china way worse 😭😭 you gotta see ya ex face everywhere #Depression,,0,1
12122,1448843956830146561,2021-10-15 02:51:32,Thinking of changing my Twitter name to “Miss Ann Thrope” #introverts #introvert #INFJ #Anxiety #Depression,British Columbia,0,1
12123,1448844950938869760,2021-10-15 02:55:29,Depression is this condition where we put this invisible cloak around us. Giving us the opportunity to feel save for once in our life. Yet is makes us feel even worse than ever before. #Islabot #Depression,looking at the stars,0,0
12124,1448846105635180544,2021-10-15 03:00:04,Late night overthinking #depression #anxiety #lowmood,England,0,0
12125,1448854800922124292,2021-10-15 03:34:37,this could be how you start a conversation with a loved one about depression: I wanted to check in with you because you seem pretty down lately #mentalhealth #depression,,1,1
12126,1448855003909795844,2021-10-15 03:35:26,I try to be happy but it's hard sometimes... #depression #overthinker #suicidal #Ruel #HardSometimes #FakeItTilYouMakeIt,,0,0
12127,1448858142880772118,2021-10-15 03:47:54,One of the telltale signs of depression for me is the inability to finish a book. #depression,,0,0
12128,1448859413662482435,2021-10-15 03:52:57,"'X Ambassadors – Unsteady' is the best song mhmmhmhmhmmhm MAMA COME HERE
 #depression (?) FUCK IT UP",pooping,0,0
12129,1448863475418214400,2021-10-15 04:09:05,"I'm Falling Like The Rain From The Clouds, The Tears Can't Look Through The Rain By It's Self. #quotesaboutlife #quote #depression",,0,0
12130,1448864392393625604,2021-10-15 04:12:44,I  think I'll buy a gun. I'll kill myself . #depression @Imheret45140132,,0,0
12131,1448868838477602818,2021-10-15 04:30:24,Empty mind but this shit heavy🤮#depression,,0,0
12132,1448871569200009217,2021-10-15 04:41:15,"Sometimes it's the journey.
Sometimes it's the destination.
Sometimes it's the fact you're moving at all.
#Mentalhealth #biploar #depression #writer #strength #motivation #Inspiration",,0,2
12133,1448875478631211021,2021-10-15 04:56:47,Growth hurts it’s a long grueling taxing  process. What makes it worth it is the person we have the potential to become. #better #Mindfulness #Growth #quates #depression #WritingCommunity,,0,1
12134,1448877791814905858,2021-10-15 05:05:59,Why did it have to end like this??? Fucking pain!!! #SFGiants #depression,"Hill Valley, CA",1,2
12135,1448879484673794054,2021-10-15 05:12:42,I  hate everyone here. I'll kill myself . #depression @Imheret45140132,,1,1
12136,1448885669602943030,2021-10-15 05:37:17,"I'm a different breed of human. 
When I'm down in out and just defeated. I can't project this feeling on anyone. It's a horrible place to be. So I give more and more compliments and try to uplift.
I put out what I'd like to have. 
I never get it.
#depression",,0,1
12137,1448890668726771745,2021-10-15 05:57:09,"Something I've never seen talked about with #depression is the embarrassment you feel after a particularly tough day.

I had my first breakdown at my new job yesterday. I started the job in July. Now I've got to go back in again today and face my boss who thinks the cure is",manchester uk,0,0
12138,1448894050396872708,2021-10-15 06:10:35,i fucking hate myself and i'm a big fucking burden #autism #depression,,1,0
12139,1448895677011009538,2021-10-15 06:17:03,"I am still fighting but sometimes you just get tired of fighting🥺 I've said this so many times that my daughter is the only reason I'm still alive🙇‍♂️I just can't do that to her..

#Miserable #anxiety #depression #SuicidePrevention",South Africa,1,5
12140,1448897747923488778,2021-10-15 06:25:16,"If things weren’t bad enough with soaring energy prices, petrol and diesel at an all time high, people panic buying…..Adele goes and releases a new album! #depression",The Werld,0,3
12141,1448899106852818950,2021-10-15 06:30:40,#depression is real. Men are depressed. Women are depressed. The world is depressed. It’s okay to not be okay…you are loved. You are strong. Someone on Twitter who is an amazing friend reminds me almost constantly..and what’s weird is I’ve never met her…but it’s like we (1/2),"Columbus, OH",0,0
12142,1448900082921734145,2021-10-15 06:34:33,this is how to show a loved one you care: Have you talked to anyone about how you feel? #mentalhealth #depression,,1,1
12143,1448906451091537924,2021-10-15 06:59:51,"Who got AIR-69 &amp; 420 in #JEEAdvanced ?

#Lalit #depression","Patna, India ❣️",0,1
12144,1448909692990754817,2021-10-15 07:12:44,I  think I'll buy a gun. I'm going to hurt someone . #depression @Imheret45140132,,0,0
12145,1448910972652081178,2021-10-15 07:17:50,"Behind my smile is a hurting heart, behind my laugh I’m falling apart. Look closely at me and you will see, the girl I am, it isn’t me.

#mentalhealth #depression #borderline",,0,2
12146,1448911566649413666,2021-10-15 07:20:11,"Do just once what others say you can't do, and you will never pay attention to their limitations again.

#Motivation #depression #mentalhealth","Birmingham, England",0,1
12147,1448912615711952917,2021-10-15 07:24:21,If nothing is perment than why we take stress #StreetWomanFighter #Depression #MotivationalQuotes,Pakistan,0,0
12148,1448912744925876235,2021-10-15 07:24:52,"Anyone who can dry sallow pills is a sociopath, sincerely a psychology student #psychology #Depression #jokes #twitchstreaming #affiliate",,0,2
12149,1448916007968382976,2021-10-15 07:37:50,"i really really wanted to cry. :(

#depression",,0,1
12150,1448916051555766293,2021-10-15 07:38:00,Having to explain to a non #anxiety sufferer why you’re dreading a simple lunch 🤦🏻‍♀️ sometimes you just CANT explain… it’s just STRESSFUL! #anxious #anxietydisorder #gad #depression #depressed,,0,2
12151,1448921781918748709,2021-10-15 08:00:47,"Well, coffee. Obviously.

Chocolate cake in the oven.

Wife nearly in traction due to some undefined back pain...

Road trip for today may or may not happen. No expectation. 

Fat, because food before fitness.

#bipolar #depression #loneliness",,1,2
12152,1448924804191490057,2021-10-15 08:12:47,"""Everyone comes with baggage, make sure you get one that comes with a rack""

- Josh Stern, And That's Why I'm Single: What Good Is Having A Lucky Horseshoe Up Your Butt When The Horse Is Still Attached?

#baggage #breasts #depression",Planet Earth,0,0
12153,1448925997361819653,2021-10-15 08:17:32,"People don’t fake depression they fake being ok : (
#depression #MentalHealthMatters #Mentalhealth","Tabuk City, Cordillera Admin R",0,0
12154,1448926921845317633,2021-10-15 08:21:12,"Do You Know Someone in Need of #SupportedHousing, #ContactUs #REFERRALS, #mentalhealth, #alcoholism , #Domesticabuse, #DrugAbuse , #Homelessness, #Depression &amp; #Anxiety etcPlease note if they do not have support needs, they do not need supported housing .  

…","Birmingham, England",0,0
12155,1448927128917929984,2021-10-15 08:22:01,Forever chasing the high of happiness #depression #thoughts,,0,0
12156,1448927847675043841,2021-10-15 08:24:53,If only I did not want to comfort eat. #depression #weightlossjourney,Cape Town,0,0
12157,1448931429392453652,2021-10-15 08:39:07,"The end is never a prelude to a new beginning, but a sign of heartache and numbness to hearts.
#Depression",Pakistan 🇵🇰 ,0,0
12158,1448937431923822592,2021-10-15 09:02:58,"Kufungisisa - 'thinking too much'
#depression #Zimbabwe",,0,0
12159,1448938310731173893,2021-10-15 09:06:27,#Health #tip : #Depression cannot be cured with just strong willpower! It is an illness of the brain chemistry and needs medical treatment. Seek medical help before it gets worse and ruins your life. It CAN be treated.,,0,0
12160,1448943448363503641,2021-10-15 09:26:52,I've started seeing vacinated clients face-to-face again in Chelmsford. Feeling stuck? Need to talk? Drop me a line for more information. #Therapy #Gestalt #TalkingCures #Depression #Anxiety,Chelmsford / London,6,14
12161,1448945377776848896,2021-10-15 09:34:32,this could be how you start a conversation with a loved one about depression: I have been feeling concerned for you lately #mentalhealth #depression,,1,1
12162,1448947740579336232,2021-10-15 09:43:56,mental health Q&amp;A of the day 🤔 How Do I Cope 🤔 #depression #anxiety #stress #suicide #sad #angry #mentalhealth #UrNotAlone,,0,0
12163,1448949568981413891,2021-10-15 09:51:12,"Low mood
Unable to enjoy daily activities 
Loss of sleep 
Loss of appetite 
Unable to concentrate 
Feeling Agitated, Irritated 
You might be suffering from #Depression  
&amp; at some point You might feel #suicidal as well 
Kindly Seek Medical Attention ASAP
Bcz You are Important.","Lahore, Pakistan",0,1
12164,1448949900922822658,2021-10-15 09:52:31,"It's #stupid, I know. 
I am so #jealous of this little one who will open the door on Sunday and finally see his #mommy again ... 
I can open all the doors, mine is never there ....

#depression",In earth,0,0
12165,1448954997534720002,2021-10-15 10:12:46,I  can't wait to get the hell out. I'll kill myself . #depression @Imheret45140132,,0,0
12166,1448959021562667014,2021-10-15 10:28:45,tfw ur cousins kick you from their roblox game #depression,she/he/they,0,1
12167,1448962266758529024,2021-10-15 10:41:39,"##JESUS  is the only saver that can deliver you from any #sin, #depression and #anxiety AND give you #ETERNALLIFE. Praise #Lord",,0,0
12168,1448964292162867201,2021-10-15 10:49:42,"You know what #depression and #period have in common? They both come (back) to you&amp; every time you get surprised at the level of pain you mentally, emotionally and physically get, not knowing if it's the highest and worst you've ever had or not.",Dubai,0,0
12169,1448965876913479682,2021-10-15 10:56:00,"My wife always diagnoses me as being butt hurt. I always thought it was #depression, #anxiety, a little #OCD, and some slight #tourettes. I'm glad she caught that. At least I know what's wrong with me now",Michigan,0,0
12170,1448970208354336773,2021-10-15 11:13:12,I  think I'm just a bother to everyone. I'm going to hurt someone . #depression @Imheret45140132,,0,0
12171,1448971072037134360,2021-10-15 11:16:38,having anxiety and depression is honestly just a battle of being trapped. you want to end it all bc of the depression but ur also too scared about the consequences due to ur anxiety……. #anxiety #depression,,0,0
12172,1448972463870779434,2021-10-15 11:22:10,"Folks who struggle with #anxiety #anxietydisorder and/or #bipolar #ptsd or #depression:
Have you had ganglion block treatment?

I'm really interested in it for myself and was hoping to hear some testimonials.","West Virginia, USA",1,1
12173,1448972838816391205,2021-10-15 11:23:40,"It’s been 6 years and I still can’t fathom your death. #RIP Tommy. I hope the afterlife has been treating you well.

Please, if you or anyone you know is dealing with #depression or #suicidal thoughts, call 1-800-273-8255. #SuicidePrevention #mentalhealth",,0,0
12174,1448981997175513096,2021-10-15 12:00:03,"If you, or someone in your circle, suffer from a #mentalillness, retweet and tell us about it &amp; we will screen/follow you. #drcole #depression #anxiety, #AA #NA #stayhealthy",Add my tag 2 ur bio 2 🚀     ,25,48
12175,1448990788201762819,2021-10-15 12:34:59,this is how to show a loved one you care: Have you thought about getting help? #mentalhealth #depression,,0,0
12176,1448992165141508097,2021-10-15 12:40:27,"I was broken. You fixed me just to break me again, and now I'm back at square one again. 
#depression #toxic",,0,0
12177,1448993662386388996,2021-10-15 12:46:24,"I have so much things to say, but no one to tell. fr tho. #depression #sussybaka #urmomishot",,0,1
12178,1448997843218350094,2021-10-15 13:03:01,"I mean, why would I beg people if it is more peaceful being alone. Nevermind the loneliness, it happens all the time, anyways.

#anxiety #depression #Desperation #Lonely #Hopeless",,0,1
12179,1449000415241007108,2021-10-15 13:13:14,I  can't see any reason to keep going on. I'll kill myself . #depression @Imheret45140132,,0,0
12180,1449000857668829218,2021-10-15 13:15:00,"Make an effort to become a person of value rather than a person of success. ..😀 👍

---
#mentalhealth #depression #stress #anxietydisorder #character #selfcare #selfcarelover #success #important
----","Kovilpatti,Tuticorin Dist.",2,2
12181,1449001821050183684,2021-10-15 13:18:49,"Road trip did not happen.

 Disappointed. 

Oh fucken well.

Just jusjointed with the world today. Not having a great time.

#bipolar #depression #loneliness 

So guess coffee and cake. Anything to fill the void where the soul's supposed to be.",,1,2
12182,1449001829816176656,2021-10-15 13:18:52,"Don't impose your expectations on others, everyone is different. Don't create a toxic environment for someone by constantly comparing them to someone else and ask them to do the same or better.

#MentalHealthAwareness #Mentalhealth #Depression #Narcissist",Mumbai,0,0
12183,1449003811155189768,2021-10-15 13:26:44,"I think it’s high time that all states adopt resolutions to name a State Antidepressant, like a State Tree or a State Bird. #depression #antidepressants 

The State Antidepressant of North Carolina is Nozac, like prozac but with more negativity.",Charlotte,0,0
12184,1449006375590367234,2021-10-15 13:36:55,You don’t know how much your depression affects others till you have kids. #momlife #MentalHealthAwareness #ADHDAwarenessMonth #anxiety #Depression,,0,3
12185,1449006605308239874,2021-10-15 13:37:50,"Two rules for a peaceful life: Depression in failure should never go to heart, and ego in success should never go to the brain. - Dr. APJ Abdul Kalam, Scientist and former President of India

#failure #success #ego #depression #life 
#not_a_BRaT",India,0,1
12186,1449010567201665025,2021-10-15 13:53:35,38 pages of the book. How many more to go? Any average amount of pages out there? #author #mentalhealth #depression #postpartum,"Miami, FL",0,1
12187,1449012183359053830,2021-10-15 14:00:00,"Your Senior Can Suffer from Depression, Too

Old age does not make them immune to depression, and it’s also not a normal part of aging. If your senior is showing signs of depression, getting professionals help and having a companion at home may be beneficial.

#Depression #Senior","Philadelphia, PA",0,0
12188,1449022058978021404,2021-10-15 14:39:15,I feel that life insists on making me cry.. It won't let me move on unless I've wept myself dry.. or is it #depression? #Meaning #Life #StopTheWorldiWantToGetOff,"England, United Kingdom",1,0
12189,1449029363425419265,2021-10-15 15:08:16,"I REALLY need to stop cracking dark suicidal jokes at work. Get's kind of awkward, oof.

#Anxiety #depression #DontBeThatGuy #TheOffice #parkor #copingmechanism",,0,1
12190,1449030602049552396,2021-10-15 15:13:11,I  hate everyone here. so I'll just end it . #depression @Imheret45140132,,0,0
12191,1449036099293114369,2021-10-15 15:35:02,this is how to show a loved one you care: How can I best support you right now? #mentalhealth #depression,,0,0
12192,1449037300604755969,2021-10-15 15:39:48,"Has anyone with #depression and #fibromyalgia switched from Zoloft to Cymbalta? If so, what was your experience? I'm thinking about bringing it up with my GP. #NEISvoid #chronicillness","New York, USA",4,13
12193,1449038693231067137,2021-10-15 15:45:20,"When all else fails, #tryagain.
#lifesworthliving #youonlyliveonce #loveyourself #respectyourself #keepmovingforward #depression #headheldhigh",,0,0
12194,1449039364386967552,2021-10-15 15:48:00,"Just got a call from 14. He officially has straight A's for his first semester in Highschool. He's done amazing. 

The Last year has been tough for us, both dealing with depression and ADHD. But he's managed to get it together and I'm so proud of him.

#boymom  #ADHD #depression","Florida, USA",0,7
